212,-1,157,198,36.769,83.436,29.664,-3.5626,30.784,0.066599
212,-1,211,217,26,59,22.665,-2.7971,32.097,0.03979
212,-1,351,225,26,59,11.03,0.081305,30.506,0.10764
212,-1,454,200,47.893,108.68,9.1413,1.1558,27.324,0.1998
213,-1,215,213,26,59,77.726,-2.8298,33.11,0.011413
213,-1,269,210,30.847,69.999,75.05,-1.4331,31.21,0.074594
213,-1,590,193,52,118,54.128,2.8479,26.898,0.22881
213,-1,159,202,33.548,76.129,41.561,-3.6869,31.438,0.046664
213,-1,223,209,26,59,26.82,-2.8013,34.436,-0.02292
213,-1,207,209,26,59,26.125,-3.2222,34.398,-0.026015
214,-1,269,210,30.847,69.999,77.796,-1.4318,30.725,0.068296
214,-1,219,213,26,59,55.679,-2.639,32.388,0.0098353
214,-1,590,193,52,118,48.991,2.6912,26.822,0.2177
214,-1,159,202,33.548,76.129,39.837,-3.5453,30.926,0.042583
214,-1,259,217,26,59,1.0395,-1.706,31.508,0.043554
215,-1,269,210,30.847,69.999,72.101,-1.4516,31.326,0.04823
215,-1,590,193,52,118,58.632,2.8032,27.1,0.20544
215,-1,217,210,28.326,64.279,56.617,-2.6733,32.562,0.002434
215,-1,163,198,36.769,83.436,23.653,-3.4081,30.897,0.042681
215,-1,231,217,26,59,18.255,-2.3421,32.157,0.016808
216,-1,217,210,28.326,64.279,69.935,-2.6701,32.696,-0.00022197
216,-1,267,207,33.548,76.129,56.354,-1.4423,30.847,0.063465
216,-1,590,193,52,118,55.294,2.7938,27.194,0.20585
216,-1,225,214,28.326,64.279,23.127,-2.3807,31.762,0.028938
216,-1,159,202,33.548,76.129,21.126,-3.6792,31.688,0.019165
216,-1,462,193,52,118,8.7342,1.1563,27.45,0.18364
216,-1,207,213,26,59,5.437,-3.0152,33.297,-0.020425
217,-1,215,217,26,59,73.818,-2.6792,32.365,-0.00055486
217,-1,262,207,33.548,76.129,56.476,-1.5342,30.946,0.050374
217,-1,590,193,52,118,49.776,2.7997,27.297,0.19304
217,-1,223,213,26,59,29.74,-2.6376,33.428,-0.03113
217,-1,163,198,36.769,83.436,26.602,-3.4073,31.131,0.029227
217,-1,203,217,26,59,0.40604,-2.9358,32.345,-0.0021297
218,-1,264,214,30.847,69.999,67.075,-1.5172,31.059,0.046742
218,-1,212,214,28.326,64.279,57.679,-2.6678,32.154,0.005331
218,-1,598,193,52,118,44.51,2.9437,27.435,0.18909
218,-1,164,207,33.548,76.129,44.084,-3.3806,31.097,0.03039
218,-1,227,217,26,59,9.472,-2.4423,32.714,-0.0091736
218,-1,203,217,26,59,5.4542,-2.9666,32.677,-0.012371
219,-1,262,207,33.548,76.129,56.661,-1.5344,31.468,0.0645
219,-1,215,217,26,59,49.919,-2.7224,32.992,0.016887
219,-1,159,202,33.548,76.129,38.476,-3.755,32.373,0.0251
219,-1,207,213,26,59,30.017,-3.0743,34.11,-0.014217
219,-1,590,193,52,118,17.795,2.8802,27.615,0.19521
219,-1,223,213,26,59,12.568,-2.6831,34.141,-0.012121
220,-1,260,214,30.847,69.999,62.716,-1.5965,31.589,0.090172
220,-1,215,213,26,59,59.678,-2.9187,34.54,0.013342
220,-1,598,193,52,118,50.674,3.0527,27.776,0.20812
220,-1,223,217,26,59,29.173,-2.5731,33.364,0.042816
220,-1,204,210,28.326,64.279,24.526,-3.0539,33.812,0.029361
220,-1,165,205,30.847,69.999,23.04,-3.8965,33.517,0.03086
220,-1,469,208,47.893,108.68,6.5841,1.1383,27.626,0.19945
221,-1,208,210,28.326,64.279,68.792,-2.9274,33.73,0.029269
221,-1,259,204,36.769,83.436,54.209,-1.5279,30.955,0.1033
221,-1,598,193,52,118,45.824,3.0126,27.815,0.20569
221,-1,217,214,28.326,64.279,39.187,-2.5824,32.711,0.055384
221,-1,164,202,33.548,76.129,30.001,-3.66,32.652,0.05
221,-1,199,209,26,59,26.188,-3.5183,35.801,-0.023136
221,-1,283,201,26,59,7.7822,-1.2091,40.14,-0.11062
221,-1,231,213,26,59,1.7262,-2.4906,34.455,0.014965
222,-1,207,210,30.847,69.999,83.205,-2.7287,32.475,0.04945
222,-1,259,204,36.769,83.436,67.849,-1.5373,31.104,0.090837
222,-1,594,193,56.877,129.07,36.187,2.456,27.18,0.21305
222,-1,221,214,28.326,64.279,34.344,-2.5148,32.89,0.040609
222,-1,164,207,33.548,76.129,27.799,-3.4365,31.755,0.062586
222,-1,198,205,30.847,69.999,14.045,-3.1209,33.698,0.01683
222,-1,235,217,26,59,9.4727,-2.2959,33.485,0.027402
223,-1,207,210,30.847,69.999,70.888,-2.742,32.509,0.049498
223,-1,259,204,36.769,83.436,63.741,-1.5554,31.164,0.088487
223,-1,227,213,26,59,36.345,-2.6267,34.662,-0.0025362
223,-1,235,217,26,59,24.647,-2.3135,33.516,0.027095
223,-1,163,198,36.769,83.436,24.62,-3.5098,32.123,0.055003
223,-1,594,193,56.877,129.07,21.693,2.4507,27.29,0.20376
223,-1,198,205,30.847,69.999,20.545,-3.1325,33.716,0.017994
224,-1,207,210,30.847,69.999,83.139,-2.6908,32.352,0.069768
224,-1,259,204,36.769,83.436,73.017,-1.5376,31.064,0.10571
224,-1,227,213,26,59,29.452,-2.5681,34.38,0.023958
224,-1,598,193,52,118,25.809,2.942,28.041,0.19992
225,-1,203,210,30.847,69.999,72.457,-2.8788,33.056,0.073477
225,-1,265,204,36.769,83.436,51.545,-1.4576,31.628,0.11101
225,-1,227,213,26,59,30.293,-2.6841,35.365,0.026995
225,-1,594,200,47.893,108.68,19.433,3.1154,28.542,0.20068
225,-1,253,210,36.769,83.436,11.818,-1.6279,30.682,0.12955
225,-1,164,202,33.548,76.129,9.8706,-3.7806,33.433,0.060565
226,-1,203,210,30.847,69.999,77.384,-2.8496,32.859,0.10098
226,-1,263,198,40,90.769,60.344,-1.4654,31.291,0.13751
226,-1,227,213,26,59,16.704,-2.6546,35.044,0.0602
226,-1,164,197,33.548,76.129,16.421,-4.0401,34.546,0.063099
226,-1,594,193,56.877,129.07,13.897,2.4435,27.599,0.22664
227,-1,203,210,30.847,69.999,81.167,-2.8601,32.999,0.078912
227,-1,263,204,40,90.769,57.031,-1.4462,30.554,0.13771
227,-1,227,213,26,59,34.719,-2.6646,35.194,0.033921
227,-1,598,201,52,118,14.639,2.5874,27.892,0.21496
227,-1,164,202,33.548,76.129,10.259,-3.7385,33.356,0.066773
228,-1,200,207,33.548,76.129,88.259,-2.7395,32.111,0.081968
228,-1,263,198,40,90.769,62.235,-1.469,31.247,0.10817
228,-1,227,213,26,59,27.728,-2.6087,34.741,0.023492
228,-1,169,202,33.548,76.129,26.055,-3.5458,33.061,0.056314
228,-1,598,193,52,118,16.477,2.9041,28.446,0.19446
228,-1,188,210,30.847,69.999,5.2964,-3.1044,32.696,0.066882
229,-1,200,207,33.548,76.129,81.022,-2.763,32.261,0.085782
229,-1,270,204,36.769,83.436,59.131,-1.4004,31.616,0.10542
229,-1,227,209,26,59,35.395,-2.7984,36.252,-0.0012141
229,-1,169,202,33.548,76.129,30.924,-3.5724,33.207,0.061868
229,-1,210,202,33.548,76.129,8.7365,-2.7238,33.295,0.063439
230,-1,200,207,33.548,76.129,77.917,-2.7929,32.397,0.097392
230,-1,269,204,40,90.769,61.296,-1.3908,30.728,0.13655
230,-1,227,209,26,59,38.273,-2.8396,36.422,0.014828
230,-1,169,198,36.769,83.436,30.251,-3.4152,32.654,0.089911
231,-1,203,210,30.847,69.999,83.952,-2.9029,33.283,0.086813
231,-1,268,197,43.854,99.515,52.291,-1.3824,30.714,0.14246
231,-1,227,209,26,59,43.3,-2.8934,36.835,0.016971
231,-1,174,202,33.548,76.129,35.494,-3.5547,33.631,0.077764
232,-1,200,207,33.548,76.129,61.853,-2.9081,33.028,0.10462
232,-1,275,197,43.854,99.515,55.066,-1.3023,31.007,0.14682
232,-1,174,202,33.548,76.129,35.819,-3.6653,34.073,0.083017
232,-1,227,213,26,59,26.858,-2.8198,36.007,0.049817
232,-1,567,193,26,59,9.0237,17.546,54.632,-0.23297
233,-1,200,207,33.548,76.129,85.016,-2.9641,33.283,0.11138
233,-1,275,197,43.854,99.515,51.714,-1.3283,31.211,0.15291
233,-1,225,210,28.326,64.279,33.222,-2.8133,35.601,0.071949
233,-1,569,188,28.326,64.279,12.203,18.142,55.539,-0.19753
234,-1,197,204,36.769,83.436,57.329,-2.8356,32.408,0.13028
234,-1,275,197,43.854,99.515,52.654,-1.3432,31.208,0.1558
234,-1,231,213,26,59,41.237,-2.7721,36.168,0.066097
234,-1,223,209,26,59,24.181,-3.1808,37.643,0.039457
234,-1,185,198,36.769,83.436,17.918,-3.281,33.515,0.10985
234,-1,517,148,86.667,196.67,11.016,1.0728,27.608,0.2255
235,-1,191,204,36.769,83.436,53.961,-2.9483,32.472,0.12688
235,-1,278,193,47.893,108.68,52.342,-1.2696,30.704,0.16216
235,-1,227,213,26,59,49.976,-2.8805,36.224,0.061857
235,-1,179,207,33.548,76.129,12.27,-3.3616,33.218,0.1128
235,-1,526,162,80,181.54,11.291,1.1487,27.752,0.22001
236,-1,191,204,36.769,83.436,67.87,-2.9537,32.499,0.13436
236,-1,278,193,47.893,108.68,64.283,-1.2881,30.762,0.16847
236,-1,225,206,28.326,64.279,54.434,-2.9859,36.745,0.065153
236,-1,526,162,80,181.54,13.153,1.1225,27.85,0.22432
236,-1,180,198,36.769,83.436,13.061,-3.3862,33.575,0.11533
237,-1,191,204,36.769,83.436,69.432,-3.0252,32.859,0.12163
237,-1,285,193,47.893,108.68,52.784,-1.2054,31.032,0.1616
237,-1,227,213,26,59,40.817,-2.984,36.768,0.055978
238,-1,191,210,36.769,83.436,77.501,-2.8835,32.062,0.12783
238,-1,286,193,52,118,62.981,-1.1985,30.259,0.16788
238,-1,180,204,36.769,83.436,51.222,-3.2721,32.976,0.11004
238,-1,225,210,28.326,64.279,27.03,-2.9622,36.184,0.05674
239,-1,286,193,52,118,78.359,-1.2057,30.501,0.17118
239,-1,189,204,40,90.769,63.151,-2.9271,32.219,0.13489
239,-1,230,210,28.326,64.279,41.888,-2.9645,36.968,0.059146
240,-1,191,210,36.769,83.436,71.64,-3.1822,33.276,0.15714
240,-1,294,193,52,118,53.361,-1.1542,31.08,0.19355
240,-1,231,217,26,59,21.183,-3.2063,38.131,0.10042
240,-1,202,215,36.769,83.436,19.525,-2.8277,32.49,0.16819
241,-1,191,210,36.769,83.436,59.52,-3.2535,33.325,0.15852
241,-1,302,193,52,118,49.506,-1.1076,31.165,0.19818
241,-1,234,214,28.326,64.279,22.88,-3.0736,37.254,0.1139
242,-1,187,204,43.854,99.515,60.204,-2.9681,31.956,0.17061
242,-1,302,201,52,118,51.507,-1.146,30.549,0.19994
242,-1,234,214,28.326,64.279,30.922,-3.1234,37.397,0.10552
243,-1,191,204,36.769,83.436,60.74,-3.6076,34.777,0.14378
243,-1,305,193,56.877,129.07,54.382,-1.1113,30.417,0.21083
243,-1,234,214,28.326,64.279,22.339,-3.1863,37.555,0.11631
244,-1,187,204,43.854,99.515,57.361,-3.0018,31.917,0.15643
244,-1,313,193,56.877,129.07,39.263,-1.0641,30.377,0.19422
244,-1,296,184,56.877,129.07,24.043,-1.2639,31.101,0.18236
244,-1,235,221,26,59,23.672,-3.0858,36.398,0.09264
245,-1,187,204,43.854,99.515,53.595,-3.027,31.893,0.13565
245,-1,322,193,62.22,141.19,44.362,-1.012,29.665,0.18907
245,-1,234,214,28.326,64.279,38.081,-3.1984,36.691,0.055274
245,-1,610,181,30.847,69.999,14.662,30.657,74.494,-0.28522
245,-1,303,184,62.22,141.19,11.492,-1.1983,30.194,0.17881
246,-1,243,221,26,59,51.708,-3.1442,36.471,0.044257
246,-1,189,200,47.893,108.68,50.209,-2.9712,31.57,0.133
246,-1,332,193,62.22,141.19,38.639,-1.0056,29.899,0.17986
246,-1,255,221,26,59,18.974,-2.8661,36.518,0.045837
246,-1,204,208,47.893,108.68,7.9302,-2.6162,30.902,0.14799
246,-1,314,193,47.893,108.68,5.289,-1.2463,32.572,0.13019
247,-1,351,193,62.22,141.19,49.995,-0.96937,29.921,0.15907
247,-1,251,221,26,59,49.213,-3.1049,35.715,0.013925
247,-1,198,193,52,118,40.053,-2.8752,31.223,0.1132
247,-1,267,221,26,59,21.581,-2.7638,35.776,0.015774
248,-1,344,179,68.041,154.4,57.63,-1.0336,30.033,0.16317
248,-1,198,193,52,118,36.533,-2.9155,31.301,0.12261
248,-1,251,214,28.326,64.279,34.34,-3.2183,36.301,0.023841
248,-1,271,217,26,59,2.508,-2.8803,37.025,0.012804
249,-1,354,174,80,181.54,52.21,-0.99305,29.22,0.19107
249,-1,255,210,30.847,69.999,40.873,-3.1508,36.182,0.049551
249,-1,190,193,52,118,18.24,-3.089,31.438,0.13322
249,-1,180,238,36.769,83.436,16.374,-3.0703,30.62,0.14772
249,-1,329,162,80,181.54,10.085,-1.1829,29.679,0.18131
250,-1,354,174,80,181.54,59.594,-1.0457,29.264,0.17477
250,-1,189,184,62.22,141.19,40.047,-2.7747,30.402,0.13377
250,-1,259,221,26,59,32.556,-3.0955,35.638,0.018991
250,-1,275,217,26,59,29.626,-2.8995,36.69,-0.0015458
250,-1,423,225,26,59,1.7495,0.24189,35.198,0.060684
251,-1,366,174,80,181.54,60.395,-0.97383,29.318,0.17146
251,-1,179,184,62.22,141.19,49.152,-2.8995,30.417,0.12889
251,-1,275,217,26,59,43.71,-2.9365,36.64,-0.006539
251,-1,259,221,26,59,37.052,-3.1283,35.606,0.014041
251,-1,226,252,30.847,69.999,23.069,-2.6197,30.664,0.12624
251,-1,231,204,36.769,83.436,6.1889,-3.2825,34.116,0.044897
252,-1,366,174,80,181.54,70.387,-1.0292,29.384,0.16574
252,-1,189,184,62.22,141.19,50.407,-2.8406,30.467,0.12153
252,-1,283,217,26,59,37.466,-2.8381,36.438,-0.015913
252,-1,264,214,28.326,64.279,34.08,-3.1349,35.828,-0.0050356
252,-1,231,204,36.769,83.436,17.961,-3.3381,34.013,0.034584
253,-1,383,162,86.667,196.67,66.712,-0.96684,29.337,0.15965
253,-1,189,184,62.22,141.19,53.386,-2.8955,30.423,0.11416
253,-1,271,221,26,59,27.992,-3.0399,35.057,-0.00045575
253,-1,263,217,26,59,20.723,-3.3459,35.848,-0.022789
253,-1,291,217,26,59,20.63,-2.7711,35.959,-0.019839
253,-1,231,248,30.847,69.999,20.516,-2.7358,30.879,0.10458
253,-1,236,204,36.769,83.436,14.48,-3.3139,33.735,0.02913
253,-1,347,193,28.326,64.279,2.5911,-1.7076,43.527,-0.19424
254,-1,397,162,86.667,196.67,62.027,-0.93351,29.461,0.1587
254,-1,198,177,52,118,42.282,-3.6484,32.782,0.052468
254,-1,210,254,33.548,76.129,24.858,-2.8439,30.29,0.12052
254,-1,248,198,36.769,83.436,24.301,-3.461,34.82,0.0048006
254,-1,295,217,26,59,22.584,-2.8487,36.073,-0.019802
254,-1,226,237,47.893,108.68,4.3388,-2.4639,29.703,0.13837
255,-1,410,162,86.667,196.67,60.405,-0.945,29.487,0.15196
255,-1,198,174,62.22,141.19,56.97,-3.13,30.977,0.09144
255,-1,307,213,26,59,43.181,-2.8514,36.319,-0.049377
255,-1,259,198,36.769,83.436,20.21,-3.3407,34.354,-0.0012291
255,-1,282,210,28.326,64.279,14.739,-3.2552,35.716,-0.036997
255,-1,383,175,86.667,196.67,2.5914,-1.1713,29.133,0.15934
255,-1,226,237,47.893,108.68,1.25,-2.5334,29.676,0.13199
256,-1,418,162,94.545,214.55,62.969,-0.99864,29.067,0.15424
256,-1,197,168,68.041,154.4,44.216,-3.0286,30.523,0.093651
256,-1,270,198,36.769,83.436,35.097,-3.2074,34.051,-0.0087335
256,-1,311,213,26,59,24.761,-2.8523,35.801,-0.055341
257,-1,428,146,104,236,63.322,-0.967,29.059,0.15642
257,-1,197,168,68.041,154.4,46.951,-3.061,30.581,0.095845
257,-1,277,202,33.548,76.129,36.829,-3.2553,34.518,-0.017617
257,-1,312,206,28.326,64.279,36.692,-2.9052,36.075,-0.058937
257,-1,222,241,52,118,11.079,-2.5208,29.36,0.13501
258,-1,191,161,74.286,168.57,58.944,-2.9529,30.214,0.10461
258,-1,428,146,104,236,58.741,-1.013,29.103,0.15356
258,-1,270,193,36.769,83.436,44.506,-3.2923,34.208,-0.017684
258,-1,315,209,26,59,36.977,-2.8441,35.755,-0.060368
259,-1,189,164,62.22,141.19,49.444,-3.4491,31.416,0.046626
259,-1,276,193,36.769,83.436,45.102,-3.1944,34.202,-0.041709
259,-1,445,122,112.01,254.17,41.98,-0.89561,29.318,0.14073
259,-1,315,209,26,59,32.635,-2.8438,35.656,-0.085601
259,-1,235,249,26,59,17.128,-3.1022,31.323,0.053134
260,-1,186,158,68.041,154.4,47.747,-3.3154,31.076,0.04788
260,-1,315,209,26,59,44.91,-2.8484,35.625,-0.10477
260,-1,276,193,36.769,83.436,44.818,-3.198,34.205,-0.059395
260,-1,445,122,112.01,254.17,36.053,-0.91684,29.386,0.13308
260,-1,214,251,43.854,99.515,11.763,-2.704,29.732,0.10127
261,-1,461,118,125.53,284.85,54.873,-0.92402,29.009,0.12035
261,-1,276,198,36.769,83.436,46.158,-3.0153,33.345,-0.12033
261,-1,315,213,26,59,39.551,-2.7036,34.555,-0.17498
261,-1,170,148,86.667,196.67,32.802,-2.9114,29.885,0.049893
262,-1,276,204,36.769,83.436,52.814,-2.9491,33.265,-0.13874
262,-1,156,147,94.545,214.55,49.72,-2.8438,29.644,0.036574
262,-1,480,118,125.53,284.85,34.217,-0.79263,29.17,0.082004
262,-1,311,221,26,59,29.228,-2.665,34.166,-0.17889
262,-1,264,223,28.326,64.279,9.4686,-3.1692,33.23,-0.13948
263,-1,142,147,94.545,214.55,58.139,-2.9913,29.881,0.073307
263,-1,276,204,36.769,83.436,52.519,-3.0398,34.022,-0.074877
263,-1,308,214,28.326,64.279,24.965,-2.7997,35.354,-0.12031
263,-1,508,178,104,236,22.902,-0.72942,29.195,0.11767
263,-1,199,254,56.877,129.07,9.1487,-2.5824,29.491,0.090816
264,-1,124,146,104,236,72.003,-2.9655,29.666,0.10707
264,-1,276,204,36.769,83.436,44.952,-3.2153,35.022,-0.035048
264,-1,311,221,26,59,26.807,-2.8889,36.381,-0.068351
264,-1,217,271,28.326,64.279,24.271,-3.0643,31.118,0.068317
264,-1,524,194,104,236,5.9575,-0.70838,29.167,0.13616
265,-1,117,139,112.01,254.17,38.532,-2.924,29.608,0.13919
265,-1,302,214,30.847,69.999,28.871,-3.0065,36.52,-0.013617
265,-1,276,204,36.769,83.436,25.563,-3.3273,35.786,0.0016742
265,-1,198,233,52,118,25.052,-2.9785,30.749,0.11386
266,-1,99,156,112.01,254.17,55.851,-2.9376,29.459,0.14552
266,-1,276,210,36.769,83.436,39.735,-3.2423,35.429,0.030531
266,-1,169,253,74.286,168.57,21.126,-2.601,29.367,0.14869
267,-1,276,215,36.769,83.436,42.505,-3.2022,35.347,0.050063
267,-1,82,156,112.01,254.17,34.127,-3.0734,29.624,0.15026
267,-1,287,210,36.769,83.436,21.478,-3.1471,36.18,0.035929
267,-1,143,242,86.667,196.67,14.333,-2.6461,29.303,0.15846
267,-1,267,229,26,59,8.3841,-3.8239,37.125,0.015365
268,-1,283,241,26,59,49.059,-3.105,35.15,0.039629
268,-1,260,219,30.847,69.999,26.405,-3.8139,36.867,0.0027151
268,-1,53,137,125.53,284.85,19.998,-3.1051,29.515,0.14809
268,-1,117,255,86.667,196.67,14.354,-2.7137,29.224,0.15582
269,-1,276,210,36.769,83.436,43.366,-3.2447,36.587,0.041808
269,-1,265,215,36.769,83.436,37.211,-3.2947,35.708,0.05648
269,-1,34,118,125.53,284.85,21.977,-3.3646,29.908,0.15328
269,-1,126,265,52,118,17.923,-3.2336,30.4,0.14507
270,-1,250,219,30.847,69.999,42.149,-3.8511,37.694,0.085314
270,-1,265,210,36.769,83.436,38.977,-3.3342,36.872,0.094307
271,-1,247,229,26,59,45.903,-3.8909,37.884,0.098305
271,-1,265,204,36.769,83.436,41.101,-3.4284,38.118,0.098487
272,-1,265,210,36.769,83.436,48.912,-3.0909,36.518,0.090089
272,-1,236,212,33.548,76.129,44.003,-3.8307,37.382,0.076134
273,-1,257,204,40,90.769,63.351,-3.0452,36.078,0.095733
273,-1,235,225,26,59,40.329,-3.9187,37.902,0.070491
274,-1,259,204,36.769,83.436,42.582,-3.2179,37.434,0.074093
274,-1,231,214,30.847,69.999,39.078,-3.9513,38.03,0.062419
274,-1,173,249,28.326,64.279,1.5388,-3.871,33.947,0.10953
275,-1,230,219,28.326,64.279,62.461,-3.9359,37.97,0.057798
275,-1,262,217,33.548,76.129,48.85,-3.0001,36.332,0.084414
276,-1,226,214,30.847,69.999,54.628,-3.9333,37.854,0.059636
276,-1,259,204,36.769,83.436,45.602,-3.1355,37.307,0.071875
276,-1,279,233,26,59,22.594,-2.7837,36.59,0.082682
276,-1,379,209,26,59,9.7696,-0.46074,43.344,0.023547
277,-1,227,225,26,59,61.617,-3.9422,38.073,0.065932
277,-1,262,217,33.548,76.129,48.822,-2.963,36.582,0.089143
278,-1,215,207,33.548,76.129,74.125,-3.9455,37.964,0.06779
278,-1,248,190,43.854,99.515,48.819,-3.0523,36.94,0.085105
278,-1,510,185,52,118,15.213,0.98622,35.311,0.13238
278,-1,151,248,30.847,69.999,4.3714,-3.8312,33.828,0.11144
279,-1,207,210,30.847,69.999,50.018,-4.0603,38.467,0.068925
279,-1,238,198,40,90.769,48.348,-3.1159,36.971,0.090271
279,-1,253,210,36.769,83.436,20.508,-2.8107,36.334,0.098656
279,-1,510,185,52,118,6.0602,1.0321,35.252,0.13698
280,-1,200,207,33.548,76.129,68.232,-4.0021,38.237,0.076317
280,-1,241,190,43.854,99.515,43.564,-2.9616,37.205,0.093114
280,-1,226,198,40,90.769,16.702,-3.2734,37.294,0.090156
280,-1,502,185,52,118,13.509,1.0399,35.468,0.13666
280,-1,351,209,26,59,6.5542,-0.741,42.986,0.053717
281,-1,193,210,30.847,69.999,65.726,-4.0552,38.667,0.076085
281,-1,234,190,43.854,99.515,42.631,-2.9002,37.074,0.097784
281,-1,220,198,40,90.769,22.612,-3.1849,37.162,0.095197
281,-1,502,185,52,118,19.264,1.0874,35.374,0.13818
281,-1,367,201,26,59,19.118,0.42845,46.484,0.033132
281,-1,339,209,26,59,18.398,-0.88331,42.369,0.0623
281,-1,208,192,40,90.769,9.5135,-3.5652,38.156,0.08379
282,-1,185,207,33.548,76.129,66.632,-4.0248,38.561,0.086834
282,-1,227,190,43.854,99.515,49.979,-2.9599,37.498,0.10204
282,-1,215,207,33.548,76.129,26.294,-3.4345,38.616,0.089958
282,-1,359,201,26,59,18.58,0.50777,47.872,0.037659
283,-1,174,207,33.548,76.129,60.635,-4.1752,38.893,0.075823
283,-1,239,237,26,59,49.595,-2.7265,36.849,0.10278
283,-1,210,207,33.548,76.129,27.19,-3.4523,38.958,0.079022
283,-1,331,209,26,59,14.396,-0.69428,43.804,0.047792
283,-1,221,212,33.548,76.129,4.0398,-3.1067,38.021,0.089707
284,-1,169,204,36.769,83.436,59.761,-4.0202,38.481,0.082863
284,-1,231,237,26,59,48.435,-2.8,37.186,0.099517
284,-1,202,198,40,90.769,23.326,-3.3277,38.295,0.087312
284,-1,347,205,26,59,10.904,0.33127,47.033,0.022314
284,-1,327,213,26,59,9.4799,-0.7489,42.875,0.055878
285,-1,163,204,36.769,83.436,66.306,-4.0323,38.413,0.095767
285,-1,231,237,26,59,41.356,-2.7271,37.158,0.11008
285,-1,195,198,40,90.769,39.42,-3.367,38.232,0.099353
285,-1,347,205,26,59,17.579,0.39999,46.65,0.043265
285,-1,323,209,26,59,17.106,-0.63865,44.393,0.05821
285,-1,208,204,40,90.769,7.1599,-3.0064,37.312,0.10794
286,-1,163,204,36.769,83.436,54.648,-4.0357,38.612,0.10864
286,-1,197,204,36.769,83.436,43.109,-3.3968,38.677,0.10919
286,-1,214,197,43.854,99.515,30.717,-2.8447,37.269,0.12002
286,-1,319,213,26,59,15.722,-0.85448,43.02,0.082512
286,-1,343,205,26,59,11.46,0.33443,47.177,0.055001
287,-1,163,204,36.769,83.436,47.775,-4.0212,38.689,0.12749
287,-1,191,204,36.769,83.436,40.767,-3.4968,38.742,0.12805
287,-1,211,186,47.893,108.68,34.136,-2.8801,37.605,0.13445
287,-1,319,209,26,59,17.854,-0.71393,44.818,0.10327
288,-1,163,198,36.769,83.436,57.563,-4.1634,39.43,0.12042
288,-1,219,210,36.769,83.436,44.617,-2.821,37.516,0.13383
288,-1,195,207,33.548,76.129,29.11,-3.5022,39.15,0.12294
288,-1,318,145,52,118,9.4384,-0.2323,46.113,0.084005
289,-1,157,204,36.769,83.436,73.385,-4.1396,38.868,0.11041
289,-1,219,210,36.769,83.436,50.544,-2.8701,37.983,0.11828
289,-1,191,204,36.769,83.436,43.864,-3.5049,38.931,0.11102
289,-1,510,201,52,118,1.6625,0.96084,35.144,0.14316
290,-1,157,204,36.769,83.436,60.748,-4.0793,38.782,0.12227
290,-1,189,198,40,90.769,41.941,-3.4257,38.604,0.12523
290,-1,219,186,47.893,108.68,35.471,-2.7306,37.75,0.13198
290,-1,343,197,28.326,64.279,8.4169,0.45603,48.155,0.085216
291,-1,152,210,36.769,83.436,55.134,-4.0063,38.293,0.11396
291,-1,191,210,36.769,83.436,49.695,-3.3388,38.344,0.11557
291,-1,214,197,43.854,99.515,37.924,-2.8345,37.923,0.11969
291,-1,319,209,26,59,31.405,-0.6665,45.54,0.077807
291,-1,163,204,36.769,83.436,8.449,-4.0436,39.325,0.10733
291,-1,311,213,26,59,3.9817,-1.0348,43.718,0.088257
292,-1,214,185,52,118,53.402,-2.6483,37.168,0.12515
292,-1,146,204,40,90.769,46.326,-3.9721,38.112,0.11693
292,-1,185,204,36.769,83.436,44.304,-3.5607,39.35,0.10938
292,-1,315,213,26,59,32.513,-0.88312,43.597,0.085398
292,-1,347,201,26,59,11.375,1.002,50.728,0.041189
292,-1,510,201,52,118,3.7364,1.0003,35.474,0.14183
293,-1,214,197,43.854,99.515,66.528,-2.7526,37.963,0.1252
293,-1,185,204,36.769,83.436,52.443,-3.5096,39.342,0.1168
293,-1,146,204,36.769,83.436,34.621,-4.2389,39.28,0.11635
293,-1,315,213,26,59,27.473,-0.84068,43.516,0.096811
293,-1,515,193,56.877,129.07,3.9565,0.9957,35.283,0.14401
294,-1,214,197,43.854,99.515,62.235,-2.7804,38.469,0.1776
294,-1,185,212,33.548,76.129,47.363,-3.5905,39.849,0.17754
294,-1,311,209,26,59,33.621,-0.70291,46.763,0.18183
294,-1,135,204,36.769,83.436,22.082,-4.5662,39.898,0.17692
294,-1,515,193,56.877,129.07,3.6083,1.09,35.58,0.17915
295,-1,211,186,47.893,108.68,53.774,-2.7904,38.525,0.17251
295,-1,177,198,40,90.769,45.407,-3.5848,39.42,0.17162
295,-1,140,198,36.769,83.436,38.491,-4.6755,40.836,0.17019
295,-1,311,205,26,59,33.237,-0.61419,47.976,0.1615
295,-1,194,197,43.854,99.515,17.357,-3.0689,38.255,0.17286
296,-1,211,186,47.893,108.68,55.114,-2.7878,38.52,0.15239
296,-1,180,190,43.854,99.515,50.075,-3.4591,39.268,0.15039
296,-1,140,198,40,90.769,45.769,-4.237,39.325,0.15067
296,-1,311,209,26,59,29.316,-0.83296,45.407,0.12907
296,-1,343,197,28.326,64.279,16.15,0.7422,49.475,0.11503
297,-1,211,186,47.893,108.68,56.584,-2.7802,38.579,0.14748
297,-1,175,186,47.893,108.68,47.206,-3.3624,38.543,0.14837
297,-1,134,198,40,90.769,37.613,-4.3261,39.36,0.14622
297,-1,311,209,26,59,31.696,-0.84802,45.346,0.11714
